user_id,persona,date,description,amount,category,subcategory,merchant_key,is_anomaly,anomaly_type
11,big_spender,2025-05-15,UPI-BHARAT PETROLEUM-067748394@axl,-420.92,Transport,Fuel,BHARAT PETROLEUM,0,
11,big_spender,2025-05-15,UPI-PLAYSTATION STORE-217190886578@icici,-3057.5,Entertainment,Gaming,PLAYSTATION STORE,0,
11,big_spender,2025-05-16,ACH D- CAFE COFFEE DAY-943831,-543.2,Food & Dining,Cafe,CAFE COFFEE DAY,0,
11,big_spender,2025-05-16,BIG BAZA 832856,-1321.06,Groceries,Supermarket,BIG BAZAAR,0,
11,big_spender,2025-05-16,CAFE C 047478,-910.14,Food & Dining,Cafe,CAFE COFFEE DAY,0,
11,big_spender,2025-05-17,ACH D- BLUE TOKAI-725653,-832.56,Food & Dining,Cafe,BLUE TOKAI,0,
11,big_spender,2025-05-17,EATSUR 786823,-1455.83,Food & Dining,Delivery,EATSURE,0,
11,big_spender,2025-05-17,INDIAN OIL PETROL *46927,-344.41,Transport,Fuel,INDIAN OIL PETROL,0,
11,big_spender,2025-05-17,KFC 186739,-457.41,Food & Dining,Restaurant,KFC,0,
11,big_spender,2025-05-17,POS 4308XXXXXX5493 EATSURE DELHI,-1014.65,Food & Dining,Delivery,EATSURE,0,
11,big_spender,2025-05-18,VI RECHARG 753123,-5031.27,Utilities,Telecom,VI RECHARGE,0,
11,big_spender,2025-05-21,UPI/815916581167/NETMEDS/ybl,-3840.36,Health,Pharmacy,NETMEDS,0,
11,big_spender,2025-05-22,BWSSB WATER HYDERABAD,-2563.91,Utilities,Gas & Water,BWSSB WATER,0,
11,big_spender,2025-05-23,UPI-MUMBAI LOCAL PASS-667896179@axl,-500.57,Transport,Public,MUMBAI LOCAL PASS,0,
11,big_spender,2025-05-24,STARBUCKS DELHI,-1098.32,Food & Dining,Cafe,STARBUCKS,0,
11,big_spender,2025-05-25,BMTC BU 378856,-374.01,Transport,Public,BMTC BUS PASS,0,
11,big_spender,2025-05-26,POS 3020XXXXXX4466 SHARMA KIRANA HYDERABAD,-1646.1,Groceries,Local,SHARMA KIRANA,0,
11,big_spender,2025-05-26,UPI-NAMMA METRO-792753749703@axl,-948.8,Transport,Public,NAMMA METRO,0,
11,big_spender,2025-05-27,UBER *57366,-605.97,Transport,Rideshare,UBER,0,
11,big_spender,2025-05-27,UPI-STEAM GAMES-239073605096@ybl,-3138.19,Entertainment,Gaming,STEAM GAMES,0,
11,big_spender,2025-05-28,SPOTIFY *91329,-499.6,Subscriptions,Streaming,SPOTIFY,0,
11,big_spender,2025-05-28,ZOMATO CHENNAI,-580.41,Food & Dining,Delivery,ZOMATO,0,
11,big_spender,2025-05-29,ICLOUD BANGALORE,-349.37,Subscriptions,Software,ICLOUD,0,
11,big_spender,2025-05-30,ACH D- KFC-753383,-1016.63,Food & Dining,Restaurant,KFC,0,
11,big_spender,2025-05-30,DREAM11 HYDERABAD,-1308.46,Entertainment,Gaming,DREAM11,0,
11,big_spender,2025-05-30,NAMMA METRO *38636,-616.14,Transport,Public,NAMMA METRO,0,
11,big_spender,2025-05-31,BSES RAJDHANI GURGAON,-3504.41,Utilities,Electricity,BSES RAJDHANI,0,
11,big_spender,2025-05-31,OLA CABS *82425,-337.3,Transport,Rideshare,OLA CABS,0,
11,big_spender,2025-06-01,ACH D- IRCTC-194220,-685.32,Transport,Public,IRCTC,0,
11,big_spender,2025-06-01,KFC *50835,-1462.02,Food & Dining,Restaurant,KFC,0,
11,big_spender,2025-06-01,UPI-MEDPLUS-901214484912@ybl,-4352.27,Health,Pharmacy,MEDPLUS,0,
11,big_spender,2025-06-02,RELIANCE FRESH CHENNAI,-1115.9,Groceries,Supermarket,RELIANCE FRESH,0,
11,big_spender,2025-06-02,UPI/132405081181/OYO ROOMS/oksbi,-22385.85,Travel,Stay,OYO ROOMS,0,
11,big_spender,2025-06-03,BARBEQUE NATION *15352,-749.1,Food & Dining,Restaurant,BARBEQUE NATION,0,
11,big_spender,2025-06-03,NETFLIX 222601,-904.54,Subscriptions,Streaming,NETFLIX,0,
11,big_spender,2025-06-03,POS 8957XXXXXX5074 RENT TRANSFER LANDLORD HYDERABAD,-30931.44,Housing,Rent,RENT TRANSFER LANDLORD,0,
11,big_spender,2025-06-03,POS 9547XXXXXX1387 DREAM11 PUNE,-3799.87,Entertainment,Gaming,DREAM11,0,
11,big_spender,2025-06-03,SALARY CREDIT BANGALORE,189706.72,Income,Salary,SALARY CREDIT,0,
11,big_spender,2025-06-04,ACH D- MORE SUPERMARKET-885859,-2653.05,Groceries,Supermarket,MORE SUPERMARKET,0,
11,big_spender,2025-06-04,ACH D- MORE SUPERMARKET-885859,-2653.05,Groceries,Supermarket,MORE SUPERMARKET,1,duplicate_charge
11,big_spender,2025-06-04,MUMBAI LO 260900,-567.52,Transport,Public,MUMBAI LOCAL PASS,0,
11,big_spender,2025-06-04,UPI-BSES RAJDHANI-837578190521@icici,-3123.04,Utilities,Electricity,BSES RAJDHANI,0,
11,big_spender,2025-06-05,ACH D- EATSURE-649702,-692.95,Food & Dining,Delivery,EATSURE,0,
11,big_spender,2025-06-05,ACH D- PUNJABI DHABA-738326,-835.12,Food & Dining,Restaurant,PUNJABI DHABA,0,
11,big_spender,2025-06-05,ACH D- PUNJABI DHABA-738326,-835.12,Food & Dining,Restaurant,PUNJABI DHABA,1,duplicate_charge
11,big_spender,2025-06-05,PUNJABI DHABA *47937,-2994.72,Food & Dining,Restaurant,PUNJABI DHABA,0,
11,big_spender,2025-06-06,POS 8196XXXXXX1739 EATSURE DELHI,-1146.03,Food & Dining,Delivery,EATSURE,0,
11,big_spender,2025-06-06,PUNJABI DHABA *47937,-2994.72,Food & Dining,Restaurant,PUNJABI DHABA,1,duplicate_charge
11,big_spender,2025-06-07,ACH D- OLA CABS-324282,-884.65,Transport,Rideshare,OLA CABS,0,
11,big_spender,2025-06-07,UPI/468099615267/BLUSMART/okhdfc,-681.51,Transport,Rideshare,BLUSMART,0,
11,big_spender,2025-06-08,INOX 950936,-2664.31,Entertainment,Movies,INOX,0,
11,big_spender,2025-06-09,DREAM11 DELHI,-2176.26,Entertainment,Gaming,DREAM11,0,
11,big_spender,2025-06-09,UPI/331273463/PIZZA HUT/ybl,-1512.72,Food & Dining,Delivery,PIZZA HUT,0,
11,big_spender,2025-06-10,UBER BANGALORE,-536.69,Transport,Rideshare,UBER,0,
11,big_spender,2025-06-10,UPI/523184771135/SAGAR RATNA/okhdfc,-1030.89,Food & Dining,Restaurant,SAGAR RATNA,0,
11,big_spender,2025-06-11,ACH D- BWSSB WATER-936710,-5315.08,Utilities,Gas & Water,BWSSB WATER,0,
11,big_spender,2025-06-11,ACH D- DREAM11-152388,-2316.56,Entertainment,Gaming,DREAM11,0,
11,big_spender,2025-06-11,UPI-GOLDS GYM-888837015719@axl,-2537.9,Health,Fitness,GOLDS GYM,0,
11,big_spender,2025-06-12,ACH D- PAYTM INSIDER-121980,-3836.02,Entertainment,Events,PAYTM INSIDER,0,
11,big_spender,2025-06-12,KFC PUNE,-2526.09,Food & Dining,Restaurant,KFC,0,
11,big_spender,2025-06-12,NAMMA METRO 883926,-1370.19,Transport,Public,NAMMA METRO,0,
11,big_spender,2025-06-13,BIGBASK 349924,-2919.69,Groceries,Online,BIGBASKET,0,
11,big_spender,2025-06-13,POS 1433XXXXXX5772 CHATGPT PLUS DELHI,-239.03,Subscriptions,Software,CHATGPT PLUS,0,
11,big_spender,2025-06-13,POS 7169XXXXXX9723 SWIGGY GURGAON,-742.7,Food & Dining,Delivery,SWIGGY,0,
11,big_spender,2025-06-14,UPI/973179459/STARBUCKS/oksbi,-1435.25,Food & Dining,Cafe,STARBUCKS,0,
11,big_spender,2025-06-15,APPLE STORE *68829,-3398.85,Shopping,Electronics,APPLE STORE,0,
11,big_spender,2025-06-15,COMEDY CLUB TICKETS DELHI,-5217.58,Entertainment,Events,COMEDY CLUB TICKETS,0,
11,big_spender,2025-06-16,AIRTEL POSTPAI 487729,-5048.75,Utilities,Telecom,AIRTEL POSTPAID,0,
11,big_spender,2025-06-16,CHATGPT PLUS DELHI,-856.24,Subscriptions,Software,CHATGPT PLUS,0,
11,big_spender,2025-06-16,POS 9479XXXXXX5455 MUMBAI LOCAL PASS HYDERABAD,-487.38,Transport,Public,MUMBAI LOCAL PASS,0,
11,big_spender,2025-06-17,UPI/293906292/OLA CABS/okhdfc,-924.36,Transport,Rideshare,OLA CABS,0,
11,big_spender,2025-06-18,SHARMA KIRANA CHENNAI,-2153.14,Groceries,Local,SHARMA KIRANA,0,
11,big_spender,2025-06-18,UPI-DECATHLON-167746283353@axl,-4576.58,Shopping,Fashion,DECATHLON,0,
11,big_spender,2025-06-18,UPI-NETMEDS-667363766772@axl,-2800.08,Health,Pharmacy,NETMEDS,0,
11,big_spender,2025-06-19,BHARAT PETROLEUM *16758,-538.8,Transport,Fuel,BHARAT PETROLEUM,0,
11,big_spender,2025-06-20,EATSURE *19780,-1671.31,Food & Dining,Delivery,EATSURE,0,
11,big_spender,2025-06-20,POS 8062XXXXXX7234 BLUE TOKAI BANGALORE,-355.2,Food & Dining,Cafe,BLUE TOKAI,0,
11,big_spender,2025-06-21,ACH D- UBER-660218,-437.8,Transport,Rideshare,UBER,0,
11,big_spender,2025-06-21,MUMBAI LOCAL PASS CHENNAI,-943.0,Transport,Public,MUMBAI LOCAL PASS,0,
11,big_spender,2025-06-22,UPI-THIRD WAVE COFFEE-810111501@axl,-1079.64,Food & Dining,Cafe,THIRD WAVE COFFEE,0,
11,big_spender,2025-06-23,CAFE COFFEE DAY DELHI,-1502.72,Food & Dining,Cafe,CAFE COFFEE DAY,0,
11,big_spender,2025-06-23,GOOGLE 006615,-319.18,Subscriptions,Software,GOOGLE ONE,0,
11,big_spender,2025-06-24,POS 9072XXXXXX8980 RELIANCE FRESH NOIDA,-4003.28,Groceries,Supermarket,RELIANCE FRESH,0,
11,big_spender,2025-06-24,POS 9963XXXXXX6368 PAYTM INSIDER PUNE,-2136.35,Entertainment,Events,PAYTM INSIDER,0,
11,big_spender,2025-06-25,ACH D- CHATGPT PLUS-456794,-483.6,Subscriptions,Software,CHATGPT PLUS,0,
11,big_spender,2025-06-25,AMAZON 499890,-6987.83,Shopping,Online,AMAZON,0,
11,big_spender,2025-06-25,VIJAY SALE 679698,-3444.54,Shopping,Electronics,VIJAY SALES,0,
11,big_spender,2025-06-26,STARBUCKS *04056,-1723.93,Food & Dining,Cafe,STARBUCKS,0,
11,big_spender,2025-06-27,HALDIRAM 085711,-920.24,Food & Dining,Restaurant,HALDIRAMS,0,
11,big_spender,2025-06-27,MYNTRA HYDERABAD,-3276.62,Shopping,Online,MYNTRA,0,
11,big_spender,2025-06-27,SHELL FUEL *52852,-535.87,Transport,Fuel,SHELL FUEL,0,
11,big_spender,2025-06-29,DELHI  363435,-675.16,Transport,Public,DELHI METRO,0,
11,big_spender,2025-06-29,SWIGGY 542154,-628.59,Food & Dining,Delivery,SWIGGY,0,
11,big_spender,2025-06-29,UPI-SPOTIFY-831145406352@axl,-596.09,Subscriptions,Streaming,SPOTIFY,0,
11,big_spender,2025-06-29,VI RECHARGE *06677,-2650.32,Utilities,Telecom,VI RECHARGE,0,
11,big_spender,2025-06-30,HOTSTAR 529385,-416.14,Subscriptions,Streaming,HOTSTAR,0,
11,big_spender,2025-07-01,ACH D- BMTC BUS PASS-337104,-1756.79,Transport,Public,BMTC BUS PASS,0,
11,big_spender,2025-07-02,UPI/522215795396/VI RECHARGE/paytm,-2219.21,Utilities,Telecom,VI RECHARGE,0,
11,big_spender,2025-07-03,CHAAYOS 683913,-4003.54,Food & Dining,Cafe,CHAAYOS,0,
11,big_spender,2025-07-03,OLA CA 839784,-462.1,Transport,Rideshare,OLA CABS,0,
11,big_spender,2025-07-03,SALARY CREDIT DELHI,188767.89,Income,Salary,SALARY CREDIT,0,
11,big_spender,2025-07-03,UPI-ZOMATO-556883944@ybl,-2546.92,Food & Dining,Delivery,ZOMATO,0,
11,big_spender,2025-07-04,BARBEQUE NATION 023465,-1135.52,Food & Dining,Restaurant,BARBEQUE NATION,0,
11,big_spender,2025-07-04,EATSUR 084701,-1788.46,Food & Dining,Delivery,EATSURE,0,
11,big_spender,2025-07-05,ACH D- PVR CINEMAS-466641,-1807.19,Entertainment,Movies,PVR CINEMAS,0,
11,big_spender,2025-07-05,BLUE TOKA 633377,-1949.11,Food & Dining,Cafe,BLUE TOKAI,0,
11,big_spender,2025-07-06,ACH D- NETFLIX-245785,-986.61,Subscriptions,Streaming,NETFLIX,0,
11,big_spender,2025-07-06,EATSURE 698551,-781.81,Food & Dining,Delivery,EATSURE,0,
11,big_spender,2025-07-06,POS 6390XXXXXX6625 BLUE TOKAI DELHI,-1224.44,Food & Dining,Cafe,BLUE TOKAI,0,
11,big_spender,2025-07-07,ACH D- DELHI METRO-160479,-619.21,Transport,Public,DELHI METRO,0,
11,big_spender,2025-07-07,APPLE STORE BANGALORE,-86307.96,Shopping,Electronics,APPLE STORE,1,unusual_high_value
11,big_spender,2025-07-07,BHARAT PETROLEUM *37579,-937.72,Transport,Fuel,BHARAT PETROLEUM,0,
11,big_spender,2025-07-07,INDIAN OIL PETROL MUMBAI,-808.4,Transport,Fuel,INDIAN OIL PETROL,0,
11,big_spender,2025-07-07,UPI/529135902/AIRTEL POSTPAID/ybl,-3091.8,Utilities,Telecom,AIRTEL POSTPAID,0,
11,big_spender,2025-07-07,VIJAY SALES PUNE,-4184.29,Shopping,Electronics,VIJAY SALES,0,
11,big_spender,2025-07-08,CHAAYOS *30877,-944.36,Food & Dining,Cafe,CHAAYOS,0,
11,big_spender,2025-07-08,UPI-TAJ HOTELS-842142198719@ybl,-37049.95,Travel,Stay,TAJ HOTELS,0,
11,big_spender,2025-07-08,UPI/514388452515/DELHI METRO/ybl,-1116.44,Transport,Public,DELHI METRO,0,
11,big_spender,2025-07-08,UPI/867425315483/INDIAN OIL PETROL/paytm,-711.06,Transport,Fuel,INDIAN OIL PETROL,0,
11,big_spender,2025-07-10,POS 8340XXXXXX6275 STEAM GAMES NOIDA,-1835.97,Entertainment,Gaming,STEAM GAMES,0,
11,big_spender,2025-07-12,ACH D- PAYTM INSIDER-410994,-1915.4,Entertainment,Events,PAYTM INSIDER,0,
11,big_spender,2025-07-12,HP PETROL PUM 625480,-609.99,Transport,Fuel,HP PETROL PUMP,0,
11,big_spender,2025-07-12,UPI-NYKAA-048412218981@axl,-3039.76,Shopping,Online,NYKAA,0,
11,big_spender,2025-07-12,UPI/884337783/SPOTIFY/paytm,-679.71,Subscriptions,Streaming,SPOTIFY,0,
11,big_spender,2025-07-13,BSES RAJDHANI *58198,-2718.95,Utilities,Electricity,BSES RAJDHANI,0,
11,big_spender,2025-07-13,UPI-INDIAN OIL PETROL-901790132357@icici,-520.39,Transport,Fuel,INDIAN OIL PETROL,0,
11,big_spender,2025-07-14,ACH D- BARBEQUE NATION-265576,-951.94,Food & Dining,Restaurant,BARBEQUE NATION,0,
11,big_spender,2025-07-14,CAFE COFFEE DAY GURGAON,-1243.83,Food & Dining,Cafe,CAFE COFFEE DAY,0,
11,big_spender,2025-07-14,UPI/683316172480/STARBUCKS/paytm,-1052.25,Food & Dining,Cafe,STARBUCKS,0,
11,big_spender,2025-07-15,UPI-INDIAN OIL PETROL-744029119478@ybl,-675.24,Transport,Fuel,INDIAN OIL PETROL,0,
11,big_spender,2025-07-15,UPI/464772095252/BLINKIT/paytm,-1341.45,Groceries,Online,BLINKIT,0,
11,big_spender,2025-07-16,PAYTM INSIDER 522015,-1401.32,Entertainment,Events,PAYTM INSIDER,0,
11,big_spender,2025-07-16,UPI/566847036/EATSURE/okhdfc,-754.04,Food & Dining,Delivery,EATSURE,0,
11,big_spender,2025-07-17,ACH D- INOX-750358,-1346.28,Entertainment,Movies,INOX,0,
11,big_spender,2025-07-17,UPI-PAYTM INSIDER-287471166@icici,-2063.55,Entertainment,Events,PAYTM INSIDER,0,
11,big_spender,2025-07-18,UPI-DOMINOS PIZZA-396748220931@icici,-663.47,Food & Dining,Delivery,DOMINOS PIZZA,0,
11,big_spender,2025-07-18,UPI-DREAM11-898017227@axl,-3140.56,Entertainment,Gaming,DREAM11,0,
11,big_spender,2025-07-19,EATSURE 889825,-566.4,Food & Dining,Delivery,EATSURE,0,
11,big_spender,2025-07-19,POS 2252XXXXXX3803 NAMMA METRO BANGALORE,-1959.86,Transport,Public,NAMMA METRO,0,
11,big_spender,2025-07-19,STARBUCKS PUNE,-833.64,Food & Dining,Cafe,STARBUCKS,0,
11,big_spender,2025-07-20,APPLE STORE CHENNAI,-4341.24,Shopping,Electronics,APPLE STORE,0,
11,big_spender,2025-07-21,MCDONAL 246299,-1102.42,Food & Dining,Restaurant,MCDONALDS,0,
11,big_spender,2025-07-21,UPI-SWIGGY-810583670607@icici,-2942.45,Food & Dining,Delivery,SWIGGY,0,
11,big_spender,2025-07-22,ACH D- CHAAYOS-223743,-1301.18,Food & Dining,Cafe,CHAAYOS,0,
11,big_spender,2025-07-22,ACH D- PUNJABI DHABA-759849,-666.64,Food & Dining,Restaurant,PUNJABI DHABA,0,
11,big_spender,2025-07-22,INDIAN OIL PETROL NOIDA,-396.97,Transport,Fuel,INDIAN OIL PETROL,0,
11,big_spender,2025-07-23,DECATHLON *09267,-4163.71,Shopping,Fashion,DECATHLON,0,
11,big_spender,2025-07-23,UPI/979460713/SWIGGY/okhdfc,-1472.51,Food & Dining,Delivery,SWIGGY,0,
11,big_spender,2025-07-24,AMAZON PRIME MUMBAI,-552.27,Subscriptions,Streaming,AMAZON PRIME,0,
11,big_spender,2025-07-24,UPI/714395527/INDIAN OIL PETROL/oksbi,-497.98,Transport,Fuel,INDIAN OIL PETROL,0,
11,big_spender,2025-07-25,POS 9427XXXXXX2431 CAFE COFFEE DAY NOIDA,-992.68,Food & Dining,Cafe,CAFE COFFEE DAY,0,
11,big_spender,2025-07-26,POS 3828XXXXXX3829 PAYTM INSIDER BANGALORE,-2232.65,Entertainment,Events,PAYTM INSIDER,0,
11,big_spender,2025-07-26,UPI/751303024120/UBER/okhdfc,-783.6,Transport,Rideshare,UBER,0,
11,big_spender,2025-07-27,POS 6323XXXXXX2293 BLUE TOKAI BANGALORE,-1238.85,Food & Dining,Cafe,BLUE TOKAI,0,
11,big_spender,2025-07-27,RELIANCE  882449,-5145.13,Shopping,Electronics,RELIANCE DIGITAL,0,
11,big_spender,2025-07-30,KFC *82746,-834.13,Food & Dining,Restaurant,KFC,0,
11,big_spender,2025-07-30,SWIGGY *47934,-552.82,Food & Dining,Delivery,SWIGGY,0,
11,big_spender,2025-07-31,ACH D- BMTC BUS PASS-690990,-1307.45,Transport,Public,BMTC BUS PASS,0,
11,big_spender,2025-07-31,UPI/770174975/SWIGGY/okhdfc,-1267.98,Food & Dining,Delivery,SWIGGY,0,
11,big_spender,2025-08-01,PAYTM INSIDER DELHI,-4466.67,Entertainment,Events,PAYTM INSIDER,0,
11,big_spender,2025-08-02,SALARY CREDIT GURGAON,186994.84,Income,Salary,SALARY CREDIT,0,
11,big_spender,2025-08-02,UPI-NAMMA METRO-972465729999@icici,-496.48,Transport,Public,NAMMA METRO,0,
11,big_spender,2025-08-03,URBAN COMPANY *91060,-77493.14,Housing,Maintenance,URBAN COMPANY,0,
11,big_spender,2025-08-04,ACH D- PLAYSTATION STORE-744301,-1672.2,Entertainment,Gaming,PLAYSTATION STORE,0,
11,big_spender,2025-08-04,BMTC BUS PASS *06248,-609.19,Transport,Public,BMTC BUS PASS,0,
11,big_spender,2025-08-04,LIFESTYLE S 479520,-5167.2,Shopping,Fashion,LIFESTYLE STORES,0,
11,big_spender,2025-08-04,PAYTM INSIDER *30444,-2207.42,Entertainment,Events,PAYTM INSIDER,0,
11,big_spender,2025-08-05,ACH D- DOMINOS PIZZA-214283,-1430.16,Food & Dining,Delivery,DOMINOS PIZZA,0,
11,big_spender,2025-08-05,CAFE COFFEE DAY *03930,-1094.33,Food & Dining,Cafe,CAFE COFFEE DAY,0,
11,big_spender,2025-08-05,NETMEDS *36447,-9601.8,Health,Pharmacy,NETMEDS,0,
11,big_spender,2025-08-05,SPOTIFY *36811,-601.38,Subscriptions,Streaming,SPOTIFY,0,
11,big_spender,2025-08-05,UPI-PAYTM INSIDER-636319711@icici,-2072.49,Entertainment,Events,PAYTM INSIDER,0,
11,big_spender,2025-08-06,AMAZON 229327,-2297.24,Shopping,Online,AMAZON,0,
11,big_spender,2025-08-06,DELHI M 700478,-845.94,Transport,Public,DELHI METRO,0,
11,big_spender,2025-08-06,UPI-TATA POWER-459747318@icici,-2436.22,Utilities,Electricity,TATA POWER,0,
11,big_spender,2025-08-07,OLA CABS GURGAON,-547.66,Transport,Rideshare,OLA CABS,0,
11,big_spender,2025-08-07,POS 8101XXXXXX2869 GOOGLE ONE DELHI,-437.19,Subscriptions,Software,GOOGLE ONE,0,
11,big_spender,2025-08-07,UPI-DREAM11-693945712848@ybl,-1747.16,Entertainment,Gaming,DREAM11,0,
11,big_spender,2025-08-07,UPI-PAYTM INSIDER-280364255247@ybl,-2321.18,Entertainment,Events,PAYTM INSIDER,0,
11,big_spender,2025-08-07,UPI/733939685879/BLUSMART/paytm,-690.87,Transport,Rideshare,BLUSMART,0,
11,big_spender,2025-08-08,ACH D- INDIAN OIL PETROL-257895,-1153.31,Transport,Fuel,INDIAN OIL PETROL,0,
11,big_spender,2025-08-08,POS 7646XXXXXX9411 CAFE COFFEE DAY HYDERABAD,-1526.12,Food & Dining,Cafe,CAFE COFFEE DAY,0,
11,big_spender,2025-08-08,UPI/213277898464/DOMINOS PIZZA/oksbi,-972.6,Food & Dining,Delivery,DOMINOS PIZZA,0,
11,big_spender,2025-08-09,ACH D- FRESH VEGETABLES MART-862403,-1324.34,Groceries,Local,FRESH VEGETABLES MART,1,burst
11,big_spender,2025-08-09,AIRBNB DELHI,-37701.92,Travel,Stay,AIRBNB,0,
11,big_spender,2025-08-09,FRESH VEGETABLES MART *95550,-1662.5,Groceries,Local,FRESH VEGETABLES MART,1,burst
11,big_spender,2025-08-09,FRESH VEGETABLES MART CHENNAI,-1689.17,Groceries,Local,FRESH VEGETABLES MART,0,
11,big_spender,2025-08-09,SWIGGY *82665,-880.41,Food & Dining,Delivery,SWIGGY,0,
11,big_spender,2025-08-09,UPI-FRESH VEGETABLES MART-876213327@icici,-1494.29,Groceries,Local,FRESH VEGETABLES MART,0,
11,big_spender,2025-08-09,UPI/771645760408/FRESH VEGETABLES MART/ybl,-2038.39,Groceries,Local,FRESH VEGETABLES MART,1,burst
11,big_spender,2025-08-09,UPI/899374764/YOUTUBE PREMIUM/ybl,-271.76,Subscriptions,Streaming,YOUTUBE PREMIUM,0,
11,big_spender,2025-08-09,UPI/929797162370/FRESH VEGETABLES MART/okhdfc,-1750.16,Groceries,Local,FRESH VEGETABLES MART,1,burst
11,big_spender,2025-08-10,ACH D- PVR CINEMAS-434807,-3816.11,Entertainment,Movies,PVR CINEMAS,0,
11,big_spender,2025-08-10,CHAAYOS *95146,-1071.15,Food & Dining,Cafe,CHAAYOS,0,
11,big_spender,2025-08-10,POS 2692XXXXXX1794 DELHI METRO BANGALORE,-954.49,Transport,Public,DELHI METRO,0,
11,big_spender,2025-08-10,UPI-MCDONALDS-444044510@axl,-899.47,Food & Dining,Restaurant,MCDONALDS,0,
11,big_spender,2025-08-12,EATSURE *48031,-891.49,Food & Dining,Delivery,EATSURE,0,
11,big_spender,2025-08-12,UBER GURGAON,-1364.41,Transport,Rideshare,UBER,0,
11,big_spender,2025-08-13,HP PETROL PUMP CHENNAI,-250.92,Transport,Fuel,HP PETROL PUMP,0,
11,big_spender,2025-08-13,JIO PREPAID HYDERABAD,-847.61,Utilities,Telecom,JIO PREPAID,0,
11,big_spender,2025-08-13,OLA CA 076307,-435.39,Transport,Rideshare,OLA CABS,0,
11,big_spender,2025-08-13,STARBUCKS PUNE,-1268.83,Food & Dining,Cafe,STARBUCKS,0,
11,big_spender,2025-08-13,UPI-BLUSMART-540143653@icici,-209.17,Transport,Rideshare,BLUSMART,0,
11,big_spender,2025-08-14,CHAAYOS *32996,-2045.68,Food & Dining,Cafe,CHAAYOS,0,
11,big_spender,2025-08-14,UBER PUNE,-878.83,Transport,Rideshare,UBER,0,
11,big_spender,2025-08-15,PRACTO CONSULT GURGAON,-3345.82,Health,Clinic,PRACTO CONSULT,0,
11,big_spender,2025-08-16,ACH D- PUNJABI DHABA-277888,-1516.22,Food & Dining,Restaurant,PUNJABI DHABA,0,
11,big_spender,2025-08-16,SHELL FUEL 682979,-337.67,Transport,Fuel,SHELL FUEL,0,
11,big_spender,2025-08-16,UPI/553473318524/MUMBAI LOCAL PASS/okhdfc,-449.09,Transport,Public,MUMBAI LOCAL PASS,0,
11,big_spender,2025-08-17,ACH D- MCDONALDS-619845,-1742.44,Food & Dining,Restaurant,MCDONALDS,0,
11,big_spender,2025-08-17,KFC HYDERABAD,-718.93,Food & Dining,Restaurant,KFC,0,
11,big_spender,2025-08-17,POS 6624XXXXXX1448 PAYTM INSIDER CHENNAI,-2102.27,Entertainment,Events,PAYTM INSIDER,0,
11,big_spender,2025-08-17,UPI/481712278/BIG BAZAAR/ybl,-2527.33,Groceries,Supermarket,BIG BAZAAR,0,
11,big_spender,2025-08-18,STARBUCKS *06893,-1133.65,Food & Dining,Cafe,STARBUCKS,0,
11,big_spender,2025-08-19,ACH D- MCDONALDS-257183,-2794.19,Food & Dining,Restaurant,MCDONALDS,1,burst
11,big_spender,2025-08-19,MCDONAL 183796,-1859.07,Food & Dining,Restaurant,MCDONALDS,1,burst
11,big_spender,2025-08-19,MCDONALDS *59336,-2534.82,Food & Dining,Restaurant,MCDONALDS,1,burst
11,big_spender,2025-08-19,MCDONALDS *95377,-2338.87,Food & Dining,Restaurant,MCDONALDS,1,burst
11,big_spender,2025-08-19,MCDONALDS MUMBAI,-1561.29,Food & Dining,Restaurant,MCDONALDS,1,burst
11,big_spender,2025-08-19,UPI-MCDONALDS-405749547@icici,-2129.26,Food & Dining,Restaurant,MCDONALDS,0,
11,big_spender,2025-08-19,UPI/550769818/MCDONALDS/paytm,-2273.63,Food & Dining,Restaurant,MCDONALDS,1,burst
11,big_spender,2025-08-20,KFC HYDERABAD,-940.95,Food & Dining,Restaurant,KFC,0,
11,big_spender,2025-08-20,POS 3340XXXXXX7108 INDIAN OIL PETROL HYDERABAD,-241.83,Transport,Fuel,INDIAN OIL PETROL,0,
11,big_spender,2025-08-21,UPI/331022724/BARBEQUE NATION/okhdfc,-11427.6,Food & Dining,Restaurant,BARBEQUE NATION,1,amount_spike
11,big_spender,2025-08-22,UPI-EATSURE-195283643@ybl,-925.78,Food & Dining,Delivery,EATSURE,0,
11,big_spender,2025-08-23,AJIO 154343,-4007.3,Shopping,Online,AJIO,0,
11,big_spender,2025-08-23,HP PETROL PUM 530695,-1056.33,Transport,Fuel,HP PETROL PUMP,0,
11,big_spender,2025-08-23,INDIAN OIL PET 255387,-877.98,Transport,Fuel,INDIAN OIL PETROL,0,
11,big_spender,2025-08-24,AIRTEL POSTPAID CHENNAI,-2076.52,Utilities,Telecom,AIRTEL POSTPAID,0,
11,big_spender,2025-08-24,UPI-PUNJABI DHABA-574552761937@icici,-725.83,Food & Dining,Restaurant,PUNJABI DHABA,0,
11,big_spender,2025-08-24,UPI-STARBUCKS-060148179@icici,-8736.85,Food & Dining,Cafe,STARBUCKS,1,amount_spike
11,big_spender,2025-08-26,EATSURE GURGAON,-1072.09,Food & Dining,Delivery,EATSURE,0,
11,big_spender,2025-08-26,UPI/753683589941/PAYTM INSIDER/oksbi,-2258.55,Entertainment,Events,PAYTM INSIDER,0,
